"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"IN2025028ZAYH79","2025-01-28","FIDIA AUTOMOTIVE ENGINEERING SYSTEMS INDIA PRIVATE LIMITED","PL 28, Mrutyunjay Society, FL No. 4, Kohrud, Pune City, Pune, Maharashtra, India - 411038","IN","India",18.5063197,73.8159079,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZBHV00","2025-01-28","MCON CONNECTORS INDIA PRIVATE LIMITED","C-134, M/S MCON CONNECTORS, ANSAINDUSTRIAL ESTATE, SAKI NAKA, KURLA, Mumbai, Maharashtra","IN","India",19.109585,72.88805599999999,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZBT8XK","2025-01-28","BHAVPREETA PLASTOCHEM INDIA PRIVATE LIMITED","House No. 263, Sector-5, Block-D, DSIDC Bhawan, Delhi, North West Delhi, Delhi, India - 110039","IN","India",28.7104175,77.073363,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZG0R6Q","2025-01-28","GENEX LUGGAGE INDIA PRIVATE LIMITED","Khewat No.485, Khatonino.493, Shivpuri Chowk, Lajpat Nagar, Chandigarh, Punjab","IN","India",30.9360212,75.8573897,"Leather","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZGHZHT","2025-01-28","AGROOCEAN EXIM (INDIA) PRIVATE LIMITED","VILL- SUPAULTOLA SUPAUL PANCH MALIKPUR NEMDARGANJ, Patna, Bihar","IN","India",26.1233718,86.6045134,"Agriculture","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZGY977","2025-01-28","FUYU INDIA PRIVATE LIMITED","BUILDING INDIA PRIVATE LIMITEDP.NO 236 SECTOR 3, Delhi, Haryana","IN","India",29.0587757,76.085601,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZKVPXA","2025-01-28","AARON PRINT SOLUTIONS INDIA PRIVATE LIMITED","B 1 MOHATTA NAGAR, VIKHROLI STATION ROAD, Mumbai, Mumbai, Maharashtra, India - 400079","IN","India",19.1104627,72.92640109999999,"Forestry|Paper Products|Printing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZMMYYD","2025-01-28","Great Indian Gaur Enterprises LLP","S No 354/355 Bundgarden Rd, Fl No B-102 Pune Maharashtra-411001","IN","India",18.5223576,73.87789269999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZP237B","2025-01-28","AGRIGHT AGRIPRODUCE INDIA PRIVATE LIMITED","P6-1902, Prateek Grand, City, Siddhartha Vihar, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201009","IN","India",28.6481035,77.4070121,"Agriculture","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZPG0GZ","2025-01-28","CARE FURNITURE INDIA PRIVATE LIMITED","B4/189B, THIRD FLOORSAFDARJUNG ENCLAVE, Delhi, Delhi","IN","India",28.686288,77.1404046,"General Merchandise|Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZQQMJX","2025-01-28","JMELECTRICAL CONTACT INDIA PRIVATE LIMITED","Barota Guj, Kopra, Gugruhi, Khuandian, Kangra, Himachal Pradesh, India - 176032","IN","India",31.8037728,76.3499806,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZR70Y6","2025-01-28","AGRICOIN INDIA PRIVATE LIMITED","FL-101, S.Y.Silver Jublee, Bldg SN-42/1/8/7, J.K Park, Pune City, Pune, Maharashtra, India - 411048","IN","India",18.508934,73.92591019999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZS08T4","2025-01-28","CFY FASHIONS (INDIA) PRIVATE LIMITED","G-113, RIICO INDUSTRIAL AREA, MANSAROVAR, Jaipur, Rajasthan","IN","India",26.8318045,75.7763927,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZV3Z7D","2025-01-28","INDIGO PRINT AND PACK SYSTEM INDIA PRIVATE LIMITED","B -213, Back Side, Naraina Industrial Area Phase - 1, Delhi, Delhi","IN","India",28.6313024,77.13557329999999,"Forestry|Paper Products|Printing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZZJ6QQ","2025-01-28","HITAGE INDIA PRIVATE LIMITED","Plot 53, Kh No-46/11, Gf, Guru Har Krishannagar, Nilothi Ext, Near Govt School, Delhi, Delhi","IN","India",28.67125,77.08693,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025028ZZVHYJ","2025-01-28","ALESTO INDIA PRIVATE LIMITED","Plot No. 9, Flat No. D-103, 1st FloorOpera Fortune, Kamatchiamman Nagar, Chennai, Tamil Nadu","IN","India",13.0366384,80.12013759999999,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502901VP52","2025-01-29","VL ENERGYS INDIA PRIVATE LIMITED","9 Kanakka Pillai Street / 90 V.K Road Peelamedu, Coimbatore, Tamil Nadu","IN","India",11.0242284,77.0009141,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502902N76F","2025-01-29","THREENARI BIOCOAL INDIA PRIVATE LIMITED","D/303 REGAL COMPLEX, OPP, P M C BANK, VASANT NAGRI, Vasai, Thane, Maharashtra, India - 401208","IN","India",19.4038678,72.82939209999999,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502903Z8AZ","2025-01-29","REIMS INDIA SOLUTIONS PRIVATE LIMITED","DF 20, WARD NO. 6, SARAI, Panipat, Panipat, Haryana, India - 132101","IN","India",29.2453393,76.9984685,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029071PW5","2025-01-29","WOLFWALK FASHIONS (INDIA) PRIVATE LIMITED","No. P-67, KH No. 60/24, Ground FloorVillage Pooth Kalan, Krishan Vihar, Delhi, Delhi","IN","India",28.7110774,77.078751,"Leather","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029073WXE","2025-01-29","SELLVITA INDIA PRIVATE LIMITED","SANGHOSHPARA, MUKSHIMPARA, Kalna, Bankura, West Bengal, India - 713513","IN","India",23.2312686,87.07838749999999,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029099C1A","2025-01-29","SIKKIM ALTFUEL INDIA PRIVATE LIMITED","SISA BARI, NEAR ARJUNA RAI'S HOUSE, Siliguri, Darjiling, West Bengal, India - 734003","IN","India",27.086605,88.0939939,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290D7WQJ","2025-01-29","TRANS INDIA INDUSTRIAL PARK PRIVATE LIMITED","Black Orchid, 2nd Floor, 105, Chamiers Road, Chennai City Corporation, Chennai, Tamil Nadu, India - 600028","IN","India",13.0275461,80.2529361,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290D7Y96","2025-01-29","ULTIMATESORT INDIA PRIVATE LIMITED","Off-102, Plot No-5, Pankaj Tower Comm Center, Vikash Puri, Delhi, Delhi","IN","India",28.6392993,77.07531689999999,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290JV9MN","2025-01-29","NAVDEEP TRADEX INDIA PRIVATE LIMITED","B-1104, Synergy Tower, Near Vodafone House, Ahmadabad City, Ahmedabad, Gujarat, India - 380015","IN","India",23.0024586,72.5025142,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290QKNR2","2025-01-29","QNIVERSAL INDIA PRIVATE LIMITED","Gdr, 273/3, Athupalayam, Chettipalayam, Coimbatore, Tamil Nadu","IN","India",10.9684022,76.9142918,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290TF7SM","2025-01-29","TITANIS ENERGY INDIA PRIVATE LIMITED","C-2525, Kohinoor Textile, Ring Road, Surat City, Surat, Gujarat, India - 395002","IN","India",21.1880352,72.84441749999999,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290V6E3X","2025-01-29","SEMBCORP GREEN HYDROGEN INDIA PRIVATE LIMITED","5th Floor, Tower C, DLF, Cybercity, Building No. 8, Dlf Qe, Gurgaon, Haryana, India - 122002","IN","India",28.4728323,77.0864892,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290WBG79","2025-01-29","TASTELIC INDIA SAWRUDRA LLP","E-177 ST NO 9 KHAJURI KHAS Delhi 110094","IN","India",28.6769207,77.27166629999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290WZ2PY","2025-01-29","NEW INDIA VALVES & FITTINGS PRIVATE LIMITED","INDIA VALVES & FITTINGS, LANE 2, RANDHAWA ROAD, Jalandhar - I, Jalandhar, Punjab, India - 144008","IN","India",31.3494171,75.5809768,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250290Z9AVR","2025-01-29","VANEEZA INDIA PRIVATE LIMITED","SARAT BANERJEE ROAD, PANIHATI, LP-3/12, KOLKATA, North 24 Parganas, West Bengal, India - 700114","IN","India",22.6954922,88.3690802,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502911C294","2025-01-29","PRIMAL FNB INDIA PRIVATE LIMITED","101, Sri Sai Harmony Apartment No 120Khata No 348/3 Saketha Nagar Kodigehalli, Bangalore, Karnataka","IN","India",13.0006716,77.720157,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502915BYGA","2025-01-29","SAHOO D S INDIA PRIVATE LIMITED","BLOCK NO AC, GALI NO. 9, JOSHI ROAD, KAROL BAGH, New Delhi, Central Delhi, Delhi, India - 110005","IN","India",28.6527799,77.20031949999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502917W0S8","2025-01-29","NOVEX APPLIANCES INDIA PRIVATE LIMITED","A-328, Surya Nagar, Kanpur, Uttar Pradesh","IN","India",26.4225597,80.3845346,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029186SAX","2025-01-29","SBN TEXOFAB INDIA PRIVATE LIMITED","SYNO 40/1 P NO.21-22F-203, 2ND FLOOR BUILDING-1, Sayan, Surat, Gujarat, India - 394130","IN","India",21.3202325,72.88281429999999,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502918YG9B","2025-01-29","NOBLERIVER PUBLICATIONS INDIA (OPC) PRIVATE LIMITED","145, 2Nd Main, Arv Layoutrk Layout 2Nd Stage, Bangalore, Karnataka","IN","India",12.974257,77.6362688,"Forestry|Paper Products|Printing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291BZ63Z","2025-01-29","NAVIKA PETROCHEM INDIA PRIVATE LIMITED","No 354, Mandakini Colony, Kolar Road, Gwalior, Madhya Pradesh","IN","India",23.1840324,77.4200074,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291CD0QW","2025-01-29","WEAVETEX INDIA EXPO PRIVATE LIMITED","443/447 H Block Max Heightsnear Parker Mali, Bada Khalsa, Delhi, Haryana","IN","India",29.0587757,76.085601,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291CXFRW","2025-01-29","SAFEBOARD PRODUCTS INDIA PRIVATE LIMITED","WZ70B, 2NDFLOOR MEENAKSHI GARDEN, New Delhi, West Delhi, Delhi, India - 110018","IN","India",28.63966,77.1060255,"Forestry|Wood Products","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291E259A","2025-01-29","VEBRO POLYMERS INDIA PRIVATE LIMITED","1, Vembuliamman Koil Street, Virugambakkam, Chennai City Corporation, Chennai, Tamil Nadu, India - 600092","IN","India",13.0444798,80.1899229,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291KXQJ5","2025-01-29","ZOOVEY JEANS INDIA PRIVATE LIMITED","S-221/6 UGF, Shop No-01, Gali No-06, New Delhi, India - 110018","IN","India",28.644503,77.102892,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291R8ZR3","2025-01-29","STAAR POWERS CONTROLS INDIA PRIVATE LIMITED","#414/41, 4thCrs, 2Mn, Garden, CityLyt, Kempalinganahalli, Nelamangala, Bangalore Rural, Karnataka, India - 562123","IN","India",13.083922,77.4036623,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291WCD34","2025-01-29","SOURTHENS EAST INDIA ELECTRIC AUTO PRIVATE LIMITED","No. B-2, 2nd Cross Street, Ambattur Industrial Estate, Chennai, Tamil Nadu","IN","India",13.0772129,80.1636173,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291Y6RQZ","2025-01-29","SULTHAN IMPEX INDIA PRIVATE LIMITED","No. 10, Damodarapuram, Besantnagar, Chennai, Tamil Nadu","IN","India",13.0024047,80.26346649999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250291YA4XN","2025-01-29","NUTROSERVE CARE INDIA PRIVATE LIMITED","VILLAGE MURADPUR, Hapur, Ghaziabad, Uttar Pradesh, India - 245207","IN","India",28.7330737,77.9681544,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502926NKPH","2025-01-29","ROHIL POLYMERS INDIA PRIVATE LIMITED","48A, Heera Bagh Colony, Swami Bagh Town Area, Agra, Agra, Uttar Pradesh, India - 282005","IN","India",27.220284,78.0061235,"Leather","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029299KRA","2025-01-29","SPEEDOFER INDIA PRIVATE LIMITED","4, 3rd FloorChitra Vihar, Delhi, Delhi","IN","India",28.6584257,77.16016359999999,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292EM8TH","2025-01-29","SSRR APEX INDIA PRIVATE LIMITED","No 42-304/7, Sarada Nilayam, Opp Balajiresidency, Maruthi Nagar, Dr As Rao Nagar, Hyderabad, Telangana","IN","India",17.4760597,78.5550832,"Agriculture","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292GYBFN","2025-01-29","YAARE INDIA HOMECARE PRIVATE LIMITED","D-4, Shanti Path, Patraka, Colony, Tilak Nagar, Jaipur, Jaipur, Rajasthan, India - 302004","IN","India",26.893029,75.833613,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292H3M8X","2025-01-29","RK BEVERAGES INDIA PRIVATE LIMITED","Flat No 15-3-3-531, Maharaja RanjeetSingh Yatri Nivas, Nanded Waghala, Mumbai, Maharashtra","IN","India",19.0759837,72.8776559,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292KX7DH","2025-01-29","SONIYA FORGE TECH INDIA PRIVATE LIMITED","plot 324 sector 68, imt badrola, Ballabgarh, Faridabad, Haryana, India - 121004","IN","India",28.332844,77.356168,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292MJ4ZP","2025-01-29","VISHAN APPARELS INDIA LLP","K R PURAM Bangalore North Bangalore Karnataka-560036","IN","India",13.008385,77.69600799999999,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292MXWA4","2025-01-29","Q-INCENSE INDIA PRIVATE LIMITED","D.NO. 472INDIRA NAGAR THORAPADI, Chennai, Tamil Nadu","IN","India",12.887442,79.1189936,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292N2R0W","2025-01-29","SEWAK AUTO SCRAPPING INDIA PRIVATE LIMITED","NO. A-340, GAUTAM PURI - 2, BADARPUR, New Delhi, South Delhi, Delhi, India - 110044","IN","India",28.514308,77.302734,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292RJMMZ","2025-01-29","TAMKEEN MULTI TRADE INDIA PRIVATE LIMITED","NO.07 Hegganahalli Main, RD Srigandada Kaval, Bangalore North, Bangalore, Karnataka, India - 560091","IN","India",13.0100007,77.50628979999999,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292W5A3V","2025-01-29","NATURE'S DRIVE INDIA PRIVATE LIMITED","Gali No-5, Village Jagatpur, North Delhi, Delhi, Delhi","IN","India",28.7374293,77.2022064,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292W62XE","2025-01-29","SIP STORY INDIA PRIVATE LIMITED","6/2, Cts. 1578Fl-C/604, Radhai Nagari, Pimple Saudagar, Pune, Maharashtra","IN","India",18.5955616,73.802644,"Forestry|Wood Products","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250292YNM6T","2025-01-29","PEPTECH AGRIMARK INDIA PRIVATE LIMITED","Ground Floor, Tulip-636 New Minal Residency, J.K. Road Govindpura, Huzur, Bhopal, Madhya Pradesh, India - 462023","IN","India",23.2762574,77.45708719999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502930EY2W","2025-01-29","SAROLINK (INDIA) PRIVATE LIMITED","PRIMIA J 1703 PALAVA PHASE IILSG SECTOR-2, KALYAN, Mumbai, Maharashtra","IN","India",19.2085002,73.0147815,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502930YBPD","2025-01-29","OGOENERGY MANUFACTURING INDIA PRIVATE LIMITED","D-20, Sector-80, Noida, Gautam Buddha Nagar, Dadri, Gautam Buddha Nagar, Uttar Pradesh, India - 201305","IN","India",28.5565541,77.4056451,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502932B7RT","2025-01-29","WELDKON ENGINEERS INDIA PRIVATE LIMITED","PL RM-48 MIDC G BLOCK FL NO 11NEW GHRONDA SOC CHINCW, Pune, Maharashtra","IN","India",18.6406419,73.83570730000001,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029331TBQ","2025-01-29","TRANSENE ELECTRONIC CHEMICALS INDIA PRIVATE LIMITED","103, Connection Pt, Block B, 1st Floor, Konena, Agrahara, Bangalore North, Bangalore, Karnataka, India - 560017","IN","India",12.9714254,77.6456837,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502933BJAR","2025-01-29","YABHT GREEN INDIA PRIVATE LIMITED","K. No-1/6, Vill-Singla, Habaspuradistt-Jaipur, Jaipur, Rajasthan","IN","India",26.9124336,75.7872709,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502933NPKF","2025-01-29","VANAMRIT ORGANICS INDIA PRIVATE LIMITED","N-126, F/Fpanchsheel Park, New Delhi, Delhi, Delhi","IN","India",28.5415056,77.21608499999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502934P9H2","2025-01-29","NEBULON PAINTS INDIA PRIVATE LIMITED","13, AB Square, 14th Main, 4th Cross, HSR Layout, Bangalore South, Bangalore, Karnataka, India - 560102","IN","India",12.9179446,77.638263,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029386FKY","2025-01-29","ORB PETRO CHEMICAL INDIA PRIVATE LIMITED","Ram Bhawan, Allapur, Uttarakhand, Uttarakhand","IN","India",30.066753,79.01929969999999,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293CBDG2","2025-01-29","SRGT TECHNOLOGY (INDIA) PRIVATE LIMITED","Greeta Towers, Industrial, OMR Phase 1, Chennai, Saidapet, Kanchipuram, Tamil Nadu, India - 600096","IN","India",12.9817533,80.252627,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293FAHQF","2025-01-29","SNEAKDAWG APPAREL INDIA PRIVATE LIMITED","AD-1, UPPER GROUND FLOOR, New Delhi, West Delhi, Delhi, India - 110027","IN","India",28.644503,77.102892,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293GYRD1","2025-01-29","PANIAAKHE REGALIA INDIA LLP","326 Lilamani Tower Old Victoria Mill Compoun Ahmadabad City Ahmedabad Gujarat-380004","IN","India",23.0345017,72.58130659999999,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293H88Q6","2025-01-29","VIDYUL INDIA PRIVATE LIMITED","NO UG-1 GOLDEN, HEIGHT REIS MAGOS BETIM, Bardez, North Goa, Goa, India - 403516","IN","India",15.5082264,73.80951619999999,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293HKJHN","2025-01-29","RNDL INDUSTRY OF INDIA (OPC) PRIVATE LIMITED","NO 218 KOLESHWAR, NAGAR WARD NO 1, Mehkar, Buldhana, Maharashtra, India - 443301","IN","India",20.1529861,76.60365019999999,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293HS0E6","2025-01-29","NORTUS INDIA PRIVATE LIMITED","67, AGCR ENCLAVE, FIRST FLOOR, KARKARDOOMA, New Delhi, New Delhi, Delhi, India - 110092","IN","India",28.6529458,77.30228679999999,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293J6QEB","2025-01-29","SHINWON EBENENZER INDIA PRIVATE LIMITED","No. 17/9, Lakshmipuram, Main Street, Llyods Road, Chennai, Chennai, Tamil Nadu, India - 600014","IN","India",13.046608,80.26349979999999,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293KYGXC","2025-01-29","PRISHA CAM INDIA PRIVATE LIMITED","Shed No. 161, Fortune Industrial Estate, Kathwada Singarva Road, Kathwada, Ahmedabad, Gujarat","IN","India",23.03215,72.69198399999999,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250293WSY45","2025-01-29","RADIAN POWER INDIA PRIVATE LIMITED","6Th Floor, Plot No. 136, Sector -44, Gurugram, Delhi, Haryana","IN","India",28.4499818,77.0720899,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502943WDQJ","2025-01-29","VIYONI AGRO CHEMICALS (INDIA) PRIVATE LIMITED","201, BUSINESS COURT, PLOT NO-A, SR NO-790/1, TIDAKE COLONY, LINK ROAD, Mumbai, Maharashtra","IN","India",19.9944566,73.7751464,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502944JX8A","2025-01-29","WOODITALIA INDIA PRIVATE LIMITED","73, SHEKHAWATINAGAR, NEAR TRIVANI SCHOOL, HARMADA, Jaipur, Rajasthan","IN","India",27.0032937,75.7682178,"General Merchandise|Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294536XT","2025-01-29","VCKIRISH ENERGY INDIA PRIVATE LIMITED","DOOR NO.2A, TNHB BAGALUR ROAD, Coimbatore, Tamil Nadu","IN","India",11.0168445,76.9558321,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029454YE4","2025-01-29","RIVANTA ENERGY EXCHANGE INDIA LLP","SHOP 406/407, EARTH PLAZA NR. RIVANTA SQUARE, Variav Surat Gujarat-394520","IN","India",21.2596093,72.8310936,"Energy Production & Utilities|Utilities","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029455FCM","2025-01-29","NEZTRON ENERGY INDIA PRIVATE LIMITED","15/397 Ellickaparambil Estatemamala P.O, Ernakulam, Kerala","IN","India",9.952131,76.385347,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2025029470YTE","2025-01-29","PLOTAH INDIA PRIVATE LIMITED","MAIN RD, FRNT OF SAHARA BUILDING, Gola, Gorakhpur, Uttar Pradesh, India - 273407","IN","India",26.4376941,83.2613054,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294DQJ5A","2025-01-29","SIMPLY SUPER FOOD PRODUCTS INDIA PRIVATE LIMITED","27, SARAVANA CO OP. NAGAR, Coimbatore North, Coimbatore, Tamil Nadu, India - 641035","IN","India",11.0682452,77.0061453,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294KZZ22","2025-01-29","TAJRYNA INDIA PRIVATE LIMITED","362, STREET No. 06, JUJHAR NAGAR, Patiala, Patiala, Punjab, India - 147001","IN","India",30.3418581,76.4217546,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294MWH2J","2025-01-29","REFINDIA ENTERPRISES PRIVATE LIMITED","5/64E, Molagoundanpudur, Main Road, Neikkaranpatti, Namakkal, Namakkal, Tamil Nadu, India - 637015","IN","India",11.103165,78.1560869,"Food|Food Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294QVFR8","2025-01-29","NUEMAX INNOVATIONS (INDIA) PRIVATE LIMITED","NO- 18, MNR COMPLEX, THALLY MAIN ROAD, DENKANI, Hosur, Krishnagiri, Tamil Nadu, India - 635114","IN","India",12.5912903,77.6653776,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294SXNE8","2025-01-29","UNIMAX FILTER SOLUTIONS INDIA PRIVATE LIMITED","29/20, J-5, Gali No. 6, INDUSTRIAL AREA, Delhi, India - 110005","IN","India",28.6415302,77.28471840000002,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294TH5FE","2025-01-29","ONE SIDE INDIA SALES PRIVATE LIMITED","101, Kalasagar Mall, Nr Satadhar Cross Rdopp. Saibaba Temple, Ghatlodia, Ahmedabad, Gujarat","IN","India",23.0664024,72.5316551,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294Y0FD9","2025-01-29","TECHNOCARBON FIBER STONE TECHNOLOGIES INDIA PRIVATE LIMITED","468Tv Centre Ward No 43, Bangalore, Karnataka","IN","India",12.9346482,77.7092952,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294YXPMM","2025-01-29","ONE5 TECHNOLOGIES (INDIA) PRIVATE LIMITED","V-1380, Gali No. - 8, Vijay Park, Maujpur, East Delhi, East Delhi, Delhi, India - 110053","IN","India",28.6944499,77.27569,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20250294Z7DJM","2025-01-29","RUBIG INDIA PRIVATE LIMITED","OFF NO912, B-WING, SAMARTHA, AISHWARYA, OSHIWARA, Mumbai, Mumbai, Maharashtra, India - 400053","IN","India",19.1455565,72.8291151,"Equipment|Machinery Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN202502952KT98","2025-01-29","NAVELI INDIA BIOTECH PRIVATE LIMITED","D-099, Sector Xu2Greater Noida, Kanpur, Uttar Pradesh","IN","India",28.5355161,77.3910265,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
